"Pr.SPAM","Pr.HAM","Class","Type"
4.47709245086589e-58,6.09946082036649e-36,FALSE,"EASYHAM"
1.87829016474284e-261,4.88355717371658e-175,FALSE,"EASYHAM"
8.3884897920829e-282,2.30902826579296e-230,FALSE,"EASYHAM"
1.02068349728284e-230,1.04546343406862e-191,FALSE,"EASYHAM"
2.33106365600299e-243,1.64812112709662e-202,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
8.64041706851402e-68,5.13222326447335e-52,FALSE,"EASYHAM"
3.35765282418504e-78,5.95114060748098e-53,FALSE,"EASYHAM"
7.18228133124851e-102,1.69428941263073e-70,FALSE,"EASYHAM"
1.52689492156036e-92,8.23756932058577e-64,FALSE,"EASYHAM"
1.08671812198763e-186,8.12889599676031e-119,FALSE,"EASYHAM"
1.62018186019552e-189,5.16258351746558e-147,FALSE,"EASYHAM"
6.72565398096681e-57,1.59584971395819e-32,FALSE,"EASYHAM"
4.7345965303098e-90,2.74277317886403e-56,FALSE,"EASYHAM"
6.88761973121372e-253,2.50295891717759e-202,FALSE,"EASYHAM"
2.72325384066092e-83,1.64692709594517e-58,FALSE,"EASYHAM"
0,2.49251423668907e-299,FALSE,"EASYHAM"
0,1.43329483388134e-278,FALSE,"EASYHAM"
0,1.85421225644579e-273,FALSE,"EASYHAM"
4.92154423533435e-91,1.06951308403931e-59,FALSE,"EASYHAM"
2.66839612483446e-232,3.57501296486172e-182,FALSE,"EASYHAM"
1.80736691723943e-130,5.96398100093312e-110,FALSE,"EASYHAM"
2.43650277947508e-57,2.97732204042328e-44,FALSE,"EASYHAM"
1.42982261627707e-309,1.63611269453066e-218,FALSE,"EASYHAM"
9.72843058374678e-263,1.48435158668555e-175,FALSE,"EASYHAM"
5.06721916337926e-114,2.14233602162739e-74,FALSE,"EASYHAM"
7.76584559385444e-240,8.89273530806376e-148,FALSE,"EASYHAM"
1.87126967009278e-139,1.49613799832174e-60,FALSE,"EASYHAM"
3.62588065086145e-249,4.33313489845835e-164,FALSE,"EASYHAM"
1.20792729856106e-117,4.21895525223256e-82,FALSE,"EASYHAM"
1.81258434251253e-152,6.45357563901274e-92,FALSE,"EASYHAM"
0,4.33567015019722e-246,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
0,6.28302964208455e-253,FALSE,"EASYHAM"
2.85665724062866e-201,8.52848607559085e-121,FALSE,"EASYHAM"
1.59221936254135e-83,7.89993764707873e-60,FALSE,"EASYHAM"
5.93187850566141e-169,1.88797535791688e-104,FALSE,"EASYHAM"
5.93187850566141e-169,1.88797535791688e-104,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
3.30413124889774e-316,1.60769226225713e-223,FALSE,"EASYHAM"
9.56244161259854e-83,5.22439414126969e-46,FALSE,"EASYHAM"
3.1500057219851e-73,2.22988584798048e-44,FALSE,"EASYHAM"
8.02661250333768e-162,1.84159114278704e-111,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
1.24359767063272e-234,4.13428446685777e-168,FALSE,"EASYHAM"
9.73794833529471e-147,1.48462543668217e-91,FALSE,"EASYHAM"
8.76533625224277e-309,6.47807635852354e-224,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
1.98928027960828e-187,2.76436714703768e-129,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
3.68867610212822e-198,2.76398242727359e-179,FALSE,"EASYHAM"
1.83568261400291e-188,2.17921772163649e-133,FALSE,"EASYHAM"
0,1.01268576288422e-314,FALSE,"EASYHAM"
1.74487618640041e-135,9.76542013785457e-91,FALSE,"EASYHAM"
2.84105739909338e-96,9.37503471643466e-58,FALSE,"EASYHAM"
1.06325244152915e-316,8.35615229994628e-219,FALSE,"EASYHAM"
3.71273275944379e-243,8.5630943868462e-194,FALSE,"EASYHAM"
0,1.74508350919242e-278,FALSE,"EASYHAM"
2.17674876515603e-178,2.27466277940868e-126,FALSE,"EASYHAM"
0,3.02556483662345e-283,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
4.03324235871925e-104,7.78218773456072e-71,FALSE,"EASYHAM"
1.72809020934294e-140,1.99845265193236e-85,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
0,4.90900856682621e-249,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
9.20045186331807e-243,2.187189709881e-192,FALSE,"EASYHAM"
2.70723675536244e-310,1.73085872173032e-245,FALSE,"EASYHAM"
1.84313313580169e-145,4.80204293933664e-113,FALSE,"EASYHAM"
1.01713119211984e-160,2.97323752416046e-98,FALSE,"EASYHAM"
7.41162157251044e-166,1.20336424490021e-122,FALSE,"EASYHAM"
3.57933407313076e-183,1.08748905323434e-154,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
0,5.22516679348583e-271,FALSE,"EASYHAM"
5.6571899904e-36,6.43756843011083e-19,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
2.01550161893993e-113,6.46090618268409e-80,FALSE,"EASYHAM"
6.93294449031052e-213,1.2816531623977e-152,FALSE,"EASYHAM"
5.95581618442264e-128,2.7686500166404e-88,FALSE,"EASYHAM"
6.30593094249265e-166,2.29256747924615e-115,FALSE,"EASYHAM"
2.83960123162747e-254,1.20567911000325e-190,FALSE,"EASYHAM"
6.23061204800147e-194,1.29463528638915e-128,FALSE,"EASYHAM"
1.10925518376592e-75,5.14374789253519e-53,FALSE,"EASYHAM"
8.83828024280069e-203,3.08450835453765e-154,FALSE,"EASYHAM"
2.7519368340581e-114,9.74731782519288e-79,FALSE,"EASYHAM"
8.04476994865919e-189,2.08011470286335e-116,FALSE,"EASYHAM"
6.49749370148481e-307,9.96428007010266e-234,FALSE,"EASYHAM"
6.50419961046264e-178,2.15118276278764e-133,FALSE,"EASYHAM"
3.8983718570128e-245,5.82512280116468e-165,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
8.26383893839989e-279,2.28603711741727e-233,FALSE,"EASYHAM"
1.74834672805077e-74,3.62266495843412e-57,FALSE,"EASYHAM"
0,1.26616034465093e-274,FALSE,"EASYHAM"
6.20253973792785e-127,4.58948186524576e-61,FALSE,"EASYHAM"
1.15567180858898e-203,4.28325154799732e-132,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
2.52859875880495e-273,5.36061870134663e-220,FALSE,"EASYHAM"
3.60590992553289e-273,3.08536686276888e-214,FALSE,"EASYHAM"
4.14196822337126e-108,4.71477390780842e-84,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
2.10971433100138e-146,3.58109903090406e-110,FALSE,"EASYHAM"
0,4.17318982009196e-283,FALSE,"EASYHAM"
1.45873657169511e-253,8.91571373501378e-185,FALSE,"EASYHAM"
7.59249321388424e-243,1.7618969762715e-182,FALSE,"EASYHAM"
3.81661328028947e-170,8.31895691235031e-127,FALSE,"EASYHAM"
4.94906287620747e-143,3.34657797467017e-110,FALSE,"EASYHAM"
1.87519485979747e-278,5.38897684644271e-206,FALSE,"EASYHAM"
1.58624439304421e-50,4.44861773163451e-36,FALSE,"EASYHAM"
2.484980319703e-255,3.1363754326315e-164,FALSE,"EASYHAM"
8.76285113087718e-117,9.97897288352529e-99,FALSE,"EASYHAM"
3.50588626302374e-171,3.15253397441677e-122,FALSE,"EASYHAM"
4.30110665983532e-178,3.80372246035779e-121,FALSE,"EASYHAM"
2.83738974303256e-120,5.74837497038588e-75,FALSE,"EASYHAM"
4.25338064523568e-277,1.31915473350767e-243,FALSE,"EASYHAM"
8.81088008915662e-162,5.53389264922176e-104,FALSE,"EASYHAM"
1.40327223540869e-130,5.61570292173472e-89,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
1.54021842396172e-69,6.46098024950931e-54,FALSE,"EASYHAM"
0,4.21304455239624e-299,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
4.15724321339662e-103,2.46563759546054e-79,FALSE,"EASYHAM"
2.52000518858082e-257,5.17776654767086e-222,FALSE,"EASYHAM"
2.47903857973436e-135,7.92294451619146e-72,FALSE,"EASYHAM"
4.51280965814703e-178,2.82203359910455e-125,FALSE,"EASYHAM"
1.916000925696e-60,6.73822910243297e-39,FALSE,"EASYHAM"
1.74786816930383e-297,5.78315039540242e-196,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
6.98975961448367e-72,5.38482956355671e-51,FALSE,"EASYHAM"
6.63071019698851e-227,1.51836497199147e-174,FALSE,"EASYHAM"
0,2.49048610755656e-319,FALSE,"EASYHAM"
1.92842271139948e-179,7.78438600942671e-158,FALSE,"EASYHAM"
9.09747705222973e-134,1.74032208171025e-61,FALSE,"EASYHAM"
4.54116137731728e-119,4.36557953127247e-63,FALSE,"EASYHAM"
1.16127440509738e-56,5.23193099146473e-38,FALSE,"EASYHAM"
4.23892366106939e-164,3.22994338074758e-97,FALSE,"EASYHAM"
1.32205926224495e-126,5.9795640742545e-78,FALSE,"EASYHAM"
3.29193694863282e-95,4.96778764439425e-56,FALSE,"EASYHAM"
8.70516452017002e-169,4.50742285762003e-114,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
3.1794717832151e-65,1.40920994999742e-32,FALSE,"EASYHAM"
1.23868768067317e-235,5.7862489595978e-169,FALSE,"EASYHAM"
1.52309424375647e-267,4.02222846579043e-195,FALSE,"EASYHAM"
1.12679153127369e-183,4.96403858710171e-107,FALSE,"EASYHAM"
2.70954950808155e-106,2.87083298701681e-77,FALSE,"EASYHAM"
0,1.22453348931024e-240,FALSE,"EASYHAM"
1.64103331915632e-97,1.5343615424473e-62,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
7.35088185070539e-126,1.27462035342836e-75,FALSE,"EASYHAM"
1.09764769634548e-214,9.68415468343651e-135,FALSE,"EASYHAM"
3.70975410664258e-101,4.32123451279067e-70,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
1.87344810452845e-93,4.45817770267383e-65,FALSE,"EASYHAM"
5.13808312140638e-213,1.74306550609006e-155,FALSE,"EASYHAM"
1.50395921299978e-281,2.21839614224398e-226,FALSE,"EASYHAM"
1.08219906165793e-208,5.48805387694526e-133,FALSE,"EASYHAM"
2.16473258764531e-174,2.47059060599474e-106,FALSE,"EASYHAM"
0,2.20207632828283e-268,FALSE,"EASYHAM"
3.11498802551505e-210,4.16295888073077e-148,FALSE,"EASYHAM"
5.09990151291437e-233,2.22857421188513e-158,FALSE,"EASYHAM"
5.80669607088519e-300,6.4230143145553e-200,FALSE,"EASYHAM"
4.30052598629626e-122,2.34208873158082e-74,FALSE,"EASYHAM"
7.58359633917235e-83,8.18219601027593e-58,FALSE,"EASYHAM"
9.45080267042126e-185,2.9767481451404e-134,FALSE,"EASYHAM"
5.00171411512077e-202,3.01252756114106e-106,FALSE,"EASYHAM"
5.96915917905136e-157,8.52341884037819e-113,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
1.07337039777552e-112,6.05735332004663e-68,FALSE,"EASYHAM"
2.69741535430006e-222,2.83081825516682e-158,FALSE,"EASYHAM"
2.57386283014432e-172,8.22038402580645e-116,FALSE,"EASYHAM"
1.15937308643951e-291,2.33746514869156e-210,FALSE,"EASYHAM"
0,2.82607278650953e-317,FALSE,"EASYHAM"
1.57057217943278e-215,1.21883464965121e-138,FALSE,"EASYHAM"
0,3.47524482410231e-263,FALSE,"EASYHAM"
1.96221410580205e-91,3.41300990514856e-60,FALSE,"EASYHAM"
1.96221410580205e-91,3.41300990514856e-60,FALSE,"EASYHAM"
1.96221410580205e-91,3.41300990514856e-60,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
1.71055676980561e-198,1.03373935526482e-111,FALSE,"EASYHAM"
1.38338380835549e-322,1.32899134855736e-266,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
7.84986698223629e-85,1.09707587449583e-52,FALSE,"EASYHAM"
2.97159528659692e-235,4.46465763121798e-159,FALSE,"EASYHAM"
9.21987767333576e-193,2.80293705305545e-141,FALSE,"EASYHAM"
5.16684241808376e-199,6.63555287379097e-172,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
2.4092693223926e-204,1.46567110983071e-138,FALSE,"EASYHAM"
2.67956735963906e-85,1.24010596624472e-47,FALSE,"EASYHAM"
7.34024819460754e-90,1.13401721437417e-53,FALSE,"EASYHAM"
3.26665558319809e-145,1.14588350346693e-95,FALSE,"EASYHAM"
8.28393613276261e-312,2.20995655008242e-228,FALSE,"EASYHAM"
3.9800707914698e-226,1.11902569013782e-163,FALSE,"EASYHAM"
1.39611703455385e-239,2.3118969264343e-178,FALSE,"EASYHAM"
4.67093027255106e-206,2.31490928968854e-154,FALSE,"EASYHAM"
5.29358631138754e-70,3.01200105916445e-45,FALSE,"EASYHAM"
1.524463828992e-79,7.99555076345108e-41,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
3.91956189470931e-233,2.64945902674809e-167,FALSE,"EASYHAM"
1.70603815298685e-157,1.74452778481158e-118,FALSE,"EASYHAM"
1.38153946334118e-137,5.73571042814092e-83,FALSE,"EASYHAM"
1.87276789802108e-166,2.75474669116215e-78,FALSE,"EASYHAM"
2.39614275832225e-163,2.26883468253858e-98,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
5.65664037555764e-302,6.84421167481288e-214,FALSE,"EASYHAM"
1.43753193742358e-239,1.46294475261782e-181,FALSE,"EASYHAM"
4.15726416920947e-142,2.49843518363663e-99,FALSE,"EASYHAM"
0,2.2162446019875e-272,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
0,1.84409542385862e-227,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
1.45808276683033e-204,2.52852654282506e-130,FALSE,"EASYHAM"
0,4.65027183821053e-266,FALSE,"EASYHAM"
1.64625831137048e-160,8.5360518707545e-102,FALSE,"EASYHAM"
6.65502117510587e-245,1.57879884779855e-155,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
7.45656661856826e-242,3.84267788749311e-153,FALSE,"EASYHAM"
6.45187750492585e-48,4.65524988751538e-28,FALSE,"EASYHAM"
1.0576343135434e-287,3.14840037486822e-191,FALSE,"EASYHAM"
5.09104662191499e-109,1.79487060705138e-70,FALSE,"EASYHAM"
4.16484748833169e-186,2.13609285262373e-124,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
0,5.73307269083692e-315,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
1.74022433789528e-249,2.19528806540476e-199,FALSE,"EASYHAM"
1.04037016536724e-244,9.16036036740895e-186,FALSE,"EASYHAM"
2.35080376553449e-279,7.7550884848735e-208,FALSE,"EASYHAM"
8.32485888535912e-184,9.21633729499141e-106,FALSE,"EASYHAM"
3.44526353211931e-192,2.72030857519237e-136,FALSE,"EASYHAM"
1.49787367966634e-258,3.7368526029876e-169,FALSE,"EASYHAM"
3.85374881007916e-113,1.23424518151448e-92,FALSE,"EASYHAM"
3.26190901822093e-278,1.18956611728441e-224,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
1.73802262775098e-111,3.02821000597096e-97,FALSE,"EASYHAM"
3.35802799892112e-128,3.27136817227811e-85,FALSE,"EASYHAM"
0,2.45489925531182e-270,FALSE,"EASYHAM"
0,3.82723379061794e-260,FALSE,"EASYHAM"
6.25741352981666e-97,4.05472002289002e-64,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
5.56504507821221e-239,5.87692211731624e-181,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
3.35357130310123e-109,1.45592155324353e-67,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
5.18908932341787e-179,1.03249922730906e-105,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
2.69309843640181e-140,3.85887372418045e-95,FALSE,"EASYHAM"
8.13821228487431e-121,4.2148600250388e-85,FALSE,"EASYHAM"
0,6.26144912109699e-260,FALSE,"EASYHAM"
3.47968915905878e-137,5.89417897886003e-99,FALSE,"EASYHAM"
3.33359933728474e-208,2.61323695726059e-150,FALSE,"EASYHAM"
8.37374481494344e-152,4.29479396116787e-116,FALSE,"EASYHAM"
2.52656294102463e-242,8.3220868474475e-150,FALSE,"EASYHAM"
4.635962153137e-272,9.35469118920208e-225,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
7.56217797555763e-303,5.31060154085581e-208,FALSE,"EASYHAM"
4.79424941087387e-245,2.41002434470772e-173,FALSE,"EASYHAM"
0,1.73699629709681e-273,FALSE,"EASYHAM"
1.03625709188712e-144,9.24752314893369e-122,FALSE,"EASYHAM"
4.92989600820794e-96,1.13117403371595e-60,FALSE,"EASYHAM"
1.00685506024015e-165,1.32718113441676e-119,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
0,6.23090855662777e-248,FALSE,"EASYHAM"
7.00122381764316e-139,2.08822681210605e-96,FALSE,"EASYHAM"
1.17857706201616e-82,1.12260586055301e-56,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
1.72809547281762e-279,1.35646974570699e-221,FALSE,"EASYHAM"
1.98269859098169e-156,1.18808567643019e-107,FALSE,"EASYHAM"
3.776812795834e-173,4.82935544335903e-133,FALSE,"EASYHAM"
9.44390170308486e-165,1.64576582968634e-154,FALSE,"EASYHAM"
2.99298802605571e-111,2.66422816837471e-119,TRUE,"EASYHAM"
8.27930622000467e-71,6.49478542948752e-45,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
5.10874707063468e-289,9.83170768810155e-226,FALSE,"EASYHAM"
2.85921208994427e-184,5.92380368982933e-146,FALSE,"EASYHAM"
1.9483457637388e-185,8.23090552683288e-118,FALSE,"EASYHAM"
4.24041228451909e-72,3.68833126896588e-35,FALSE,"EASYHAM"
2.01551074064331e-97,2.82917769779862e-47,FALSE,"EASYHAM"
1.56418090100082e-93,7.5567339088406e-46,FALSE,"EASYHAM"
5.79707122113739e-302,2.12972964640045e-184,FALSE,"EASYHAM"
3.03289622430258e-40,4.51827507494329e-19,FALSE,"EASYHAM"
3.42603601440165e-190,5.91828529251736e-115,FALSE,"EASYHAM"
4.28417578132486e-52,1.0126365183937e-32,FALSE,"EASYHAM"
6.5818060423233e-50,9.9540578954464e-22,FALSE,"EASYHAM"
2.55481689544827e-67,1.89992148036584e-33,FALSE,"EASYHAM"
1.08889527558686e-87,1.61137188352984e-42,FALSE,"EASYHAM"
8.39504170586645e-114,4.78069665509415e-59,FALSE,"EASYHAM"
5.05500313792944e-140,5.10587479714541e-91,FALSE,"EASYHAM"
2.55578641684205e-115,9.26767038675115e-60,FALSE,"EASYHAM"
7.00128203924308e-138,9.93586299008649e-99,FALSE,"EASYHAM"
3.16854026995918e-166,5.50493583353255e-95,FALSE,"EASYHAM"
4.63417499734122e-197,2.22585189009672e-119,FALSE,"EASYHAM"
2.44082317497617e-220,1.45224484009406e-127,FALSE,"EASYHAM"
7.87417665665439e-245,1.07482750442377e-156,FALSE,"EASYHAM"
2.64087988583417e-205,4.93942281354286e-141,FALSE,"EASYHAM"
1.48420370365946e-245,6.84320997820754e-164,FALSE,"EASYHAM"
5.25437811779068e-218,5.28203786065845e-135,FALSE,"EASYHAM"
1.18038286290394e-265,1.09732915050169e-158,FALSE,"EASYHAM"
5.16186514650994e-283,4.65166363512942e-181,FALSE,"EASYHAM"
2.08420443089914e-309,1.02323002135298e-186,FALSE,"EASYHAM"
1.27597211287035e-306,3.44348831633257e-206,FALSE,"EASYHAM"
0,3.89749773404718e-244,FALSE,"EASYHAM"
9.71244343458281e-63,5.13460413599009e-36,FALSE,"EASYHAM"
1.36255203319745e-288,4.82783850678086e-188,FALSE,"EASYHAM"
3.8872871235087e-191,7.63647112544711e-117,FALSE,"EASYHAM"
3.26173724423375e-285,4.23304075558878e-181,FALSE,"EASYHAM"
7.30564712183819e-53,1.91065171711929e-26,FALSE,"EASYHAM"
1.65297830470478e-91,9.14175868385236e-49,FALSE,"EASYHAM"
5.36367838733395e-196,3.61018105806843e-114,FALSE,"EASYHAM"
7.94749917773205e-216,1.77237931963163e-135,FALSE,"EASYHAM"
8.44387783372279e-216,1.08755930530581e-128,FALSE,"EASYHAM"
0,6.15483572138888e-222,FALSE,"EASYHAM"
9.64708715374777e-193,1.67162309720917e-100,FALSE,"EASYHAM"
3.70638579002577e-284,1.21399372970674e-165,FALSE,"EASYHAM"
1.70837355990976e-271,3.50559833602267e-166,FALSE,"EASYHAM"
3.01169994496943e-200,1.90927654406355e-144,FALSE,"EASYHAM"
0,2.52608495446453e-208,FALSE,"EASYHAM"
1.84422681843364e-75,6.00859595240358e-47,FALSE,"EASYHAM"
2.62561126902924e-208,9.28486342055662e-136,FALSE,"EASYHAM"
7.16314082067946e-311,1.64772466210838e-186,FALSE,"EASYHAM"
0,2.56580134282061e-209,FALSE,"EASYHAM"
1.00311059925294e-193,4.78925447986876e-113,FALSE,"EASYHAM"
9.43565455568841e-146,1.0862998056197e-80,FALSE,"EASYHAM"
2.23006097950137e-116,1.03396996310292e-67,FALSE,"EASYHAM"
3.44773897013126e-191,6.94413986515686e-125,FALSE,"EASYHAM"
2.89258937223403e-150,6.88238746401865e-107,FALSE,"EASYHAM"
1.14856239829673e-94,4.36276632546837e-74,FALSE,"EASYHAM"
5.73657002526394e-189,1.45137275604886e-111,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
2.74634873249795e-225,3.51064705409849e-148,FALSE,"EASYHAM"
3.35823640879901e-207,3.38051458352316e-131,FALSE,"EASYHAM"
6.7360433938764e-161,5.01219774884387e-108,FALSE,"EASYHAM"
1.54131358465172e-117,1.11015585512945e-86,FALSE,"EASYHAM"
9.56099840739123e-163,3.20631719180718e-110,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
6.16498601294979e-70,1.79440885849659e-42,FALSE,"EASYHAM"
5.2888525044926e-158,1.7017976823694e-83,FALSE,"EASYHAM"
2.75588430568385e-155,3.05261664671768e-91,FALSE,"EASYHAM"
0,1.15579194103149e-262,FALSE,"EASYHAM"
2.00804148198043e-234,8.48289808850381e-139,FALSE,"EASYHAM"
1.0345989509731e-204,2.38255629907238e-139,FALSE,"EASYHAM"
1.2005714422929e-195,4.85675876157071e-125,FALSE,"EASYHAM"
3.58012712291856e-241,2.47672094008399e-162,FALSE,"EASYHAM"
1.12443082235615e-227,6.49798112447117e-138,FALSE,"EASYHAM"
1.10425950640205e-230,2.69047239325568e-144,FALSE,"EASYHAM"
6.67539606720582e-202,1.56392209431646e-123,FALSE,"EASYHAM"
1.13557285249775e-196,1.94315335606913e-119,FALSE,"EASYHAM"
7.50151412288035e-153,9.70730972094222e-102,FALSE,"EASYHAM"
1.03033287913491e-282,8.9224416107004e-193,FALSE,"EASYHAM"
1.335291112884e-242,5.44518601802639e-160,FALSE,"EASYHAM"
3.02127096984353e-256,1.75146599130488e-202,FALSE,"EASYHAM"
0,4.98233481065865e-244,FALSE,"EASYHAM"
0,2.95789431823936e-278,FALSE,"EASYHAM"
3.1391410225179e-72,4.32762781453516e-47,FALSE,"EASYHAM"
3.80038530198857e-236,2.80444635679457e-163,FALSE,"EASYHAM"
4.52186466296836e-27,1.19706878352509e-15,FALSE,"EASYHAM"
7.89134617013916e-178,2.58007878351794e-105,FALSE,"EASYHAM"
0,6.78328238663831e-265,FALSE,"EASYHAM"
7.55913271018276e-98,1.37208591833476e-68,FALSE,"EASYHAM"
1.05338857308857e-28,5.88364142848005e-13,FALSE,"EASYHAM"
1.90425654047217e-44,1.47299020092382e-30,FALSE,"EASYHAM"
1.13632791573656e-46,4.2789845295085e-35,FALSE,"EASYHAM"
7.78602897552696e-147,5.99029015906813e-85,FALSE,"EASYHAM"
2.17964141986545e-72,1.1264034707377e-47,FALSE,"EASYHAM"
1.09538632808135e-138,1.79458240040558e-82,FALSE,"EASYHAM"
3.11002260558574e-219,1.53943698420271e-154,FALSE,"EASYHAM"
1.34817885137759e-192,6.56218291867385e-111,FALSE,"EASYHAM"
6.61153080341333e-172,6.47596560631974e-91,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
0,2.81047335725302e-222,FALSE,"EASYHAM"
0,9.38374176951883e-218,FALSE,"EASYHAM"
1.78798002649504e-117,1.97005771856427e-84,FALSE,"EASYHAM"
0,2.6142122805156e-314,FALSE,"EASYHAM"
1.70947626153843e-230,5.10756971608974e-155,FALSE,"EASYHAM"
2.50834393221018e-239,7.05487200237153e-162,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
4.06132694146876e-264,3.52383120219457e-169,FALSE,"EASYHAM"
2.34407256496369e-185,1.84181827766549e-120,FALSE,"EASYHAM"
8.94613473235691e-258,1.84142090101935e-177,FALSE,"EASYHAM"
1.28435699926676e-280,6.09072254041755e-204,FALSE,"EASYHAM"
2.73198005496226e-55,6.02490857482517e-28,FALSE,"EASYHAM"
9.32883763976476e-141,4.35839818334083e-74,FALSE,"EASYHAM"
0,1.35197747920251e-219,FALSE,"EASYHAM"
9.49720562579186e-284,1.28260455196659e-181,FALSE,"EASYHAM"
1.39478510767887e-87,6.66567015938474e-55,FALSE,"EASYHAM"
1.42184700373903e-164,1.42933419317734e-96,FALSE,"EASYHAM"
3.77154289288117e-265,1.33601944902364e-167,FALSE,"EASYHAM"
2.48618826476171e-149,3.71183544695182e-79,FALSE,"EASYHAM"
2.85296136601007e-222,3.787121054285e-146,FALSE,"EASYHAM"
0,3.4144137147766e-244,FALSE,"EASYHAM"
4.45223874283827e-304,1.40336725249243e-216,FALSE,"EASYHAM"
5.35957844816726e-164,3.50290425887737e-110,FALSE,"EASYHAM"
1.03291640499046e-243,3.19478062334172e-168,FALSE,"EASYHAM"
1.71985020895656e-200,1.39906797627769e-118,FALSE,"EASYHAM"
6.82256438059417e-199,1.89883124812886e-121,FALSE,"EASYHAM"
5.36982422846661e-174,1.46963206452427e-94,FALSE,"EASYHAM"
4.74998261163751e-82,1.29942784061523e-56,FALSE,"EASYHAM"
1.53431737383336e-118,3.75431689727181e-74,FALSE,"EASYHAM"
1.8249836429624e-106,2.55419648639791e-82,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
9.13347040122755e-82,1.67565468332645e-50,FALSE,"EASYHAM"
3.52673598719536e-90,9.13750201217978e-47,FALSE,"EASYHAM"
8.10508005474711e-79,4.72839863925992e-49,FALSE,"EASYHAM"
1.9926779057681e-265,1.21931572304444e-166,FALSE,"EASYHAM"
1.84897054026605e-223,1.32668748047183e-139,FALSE,"EASYHAM"
4.73307836386086e-231,1.4650188026865e-153,FALSE,"EASYHAM"
2.15323307267634e-106,9.42002548023556e-57,FALSE,"EASYHAM"
5.93599550583862e-114,1.24589206602441e-69,FALSE,"EASYHAM"
6.21227462318033e-146,7.14847290683945e-89,FALSE,"EASYHAM"
1.40036024287848e-147,3.45052149655668e-80,FALSE,"EASYHAM"
2.94761611926841e-309,5.79532218389816e-182,FALSE,"EASYHAM"
0,3.64641130824399e-276,FALSE,"EASYHAM"
1.14302186255989e-159,5.17478534658739e-92,FALSE,"EASYHAM"
8.6929774351209e-261,3.37806902529646e-151,FALSE,"EASYHAM"
2.58708552296109e-189,2.27904382623059e-117,FALSE,"EASYHAM"
2.41684026983235e-237,3.03473736632997e-166,FALSE,"EASYHAM"
